Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Job_Role
400,,2,,,8.95,36,1,,7,,,,,,,3,,1,24
400,,2,,,7.82,36,0,,6,,,,,,,3,,1,18
400,,2,,,6.36,36,0,,13,,,,,,,3,,1,21
400,,2,,,8.56,36,1,,10,,,,,,,3,,1,24
400,,2,,,6.76,36,1,,10,,,,,,,3,,1,2
400,,2,,,6.25,36,1,,10,,,,,,,3,,1,21
400,,2,,,6.85,36,0,,13,,,,,,,3,,1,2
400,,2,,,9.84,36,0,,12,,,,,,,3,,1,24
400,,2,,,7.43,36,0,,15,,,,,,,3,,1,2
400,,2,,,9.98,36,0,,7,,,,,,,3,,1,24
400,,2,,,6.54,36,0,,11,,,,,,,3,,1,2
400,,2,,,9.87,36,0,,9,,,,,,,3,,1,24
400,,2,,,9.87,36,0,,10,,,,,,,3,,1,24
400,,2,,,6.89,36,0,,12,,,,,,,3,,1,2
400,,2,,,8.76,36,1,,10,,,,,,,3,,1,24
400,,2,,,10.0,36,0,,7,,,,,,,3,,1,24
400,,2,,,6.41,36,1,,13,,,,,,,3,,1,21
400,,2,,,6.32,36,0,,10,,,,,,,3,,1,21
400,,2,,,8.53,36,0,,7,,,,,,,3,,1,24
400,,2,,,6.01,36,1,,7,,,,,,,3,,1,21
400,,2,,,6.9,36,0,,7,,,,,,,3,,1,2
400,,2,,,7.5,36,1,,11,,,,,,,3,,1,2
400,,2,,,6.71,36,1,,15,,,,,,,3,,1,2
400,,2,,,8.45,38,0,,12,,,,,,,3,,1,18
400,,2,,,8.76,38,1,,11,,,,,,,3,,1,24
400,,2,,,8.52,38,0,,9,,,,,,,3,,1,24
400,,2,,,6.69,38,0,,7,,,,,,,3,,1,2
400,,2,,,9.62,38,0,,10,,,,,,,3,,1,24
400,,2,,,9.71,38,0,,11,,,,,,,3,,1,24
400,,2,,,9.06,38,1,,15,,,,,,,3,,1,24
400,,2,,,9.81,38,0,,15,,,,,,,3,,1,24
400,,2,,,7.29,38,0,,7,,,,,,,3,,1,2
400,,2,,,6.13,38,0,,10,,,,,,,3,,1,21
400,,2,,,8.38,38,1,,13,,,,,,,3,,1,18
400,,2,,,9.02,38,1,,15,,,,,,,3,,1,24
400,,2,,,9.89,38,0,,7,,,,,,,3,,1,24
400,,2,,,9.15,38,0,,12,,,,,,,3,,1,24
400,,2,,,6.65,38,0,,12,,,,,,,3,,1,2
400,,2,,,7.09,38,0,,13,,,,,,,3,,1,2
400,,2,,,6.24,38,1,,15,,,,,,,3,,1,21
400,,2,,,7.45,38,0,,11,,,,,,,3,,1,2
400,,2,,,9.61,38,1,,13,,,,,,,3,,1,24
400,,2,,,9.3,38,1,,7,,,,,,,3,,1,24
400,,2,,,9.91,38,0,,8,,,,,,,3,,1,24
400,,2,,,9.29,38,1,,13,,,,,,,3,,1,24
400,,2,,,9.34,38,1,,14,,,,,,,3,,1,24
400,,2,,,9.89,38,0,,9,,,,,,,3,,1,24
400,,2,,,8.33,38,0,,10,,,,,,,3,,1,18
400,,2,,,8.43,38,1,,15,,,,,,,3,,1,18
400,,2,,,6.36,38,1,,8,,,,,,,3,,1,21
400,,2,,,9.2,38,1,,6,,,,,,,3,,1,24
400,,2,,,6.4,38,0,,11,,,,,,,3,,1,21
400,,2,,,6.5,38,0,,9,,,,,,,3,,1,21
400,,2,,,9.68,38,1,,13,,,,,,,3,,1,24
400,,2,,,8.04,38,1,,8,,,,,,,3,,1,18
400,,2,,,9.96,38,1,,15,,,,,,,3,,1,24
400,,2,,,6.65,38,0,,11,,,,,,,3,,1,2
400,,2,,,7.44,38,1,,9,,,,,,,3,,1,2
400,,2,,,7.52,38,1,,6,,,,,,,3,,1,18
400,,2,,,9.42,38,0,,6,,,,,,,3,,1,24
400,,2,,,7.38,38,1,,8,,,,,,,3,,1,2
400,,2,,,8.26,38,0,,11,,,,,,,3,,1,18
400,,2,,,6.6,38,0,,13,,,,,,,3,,1,2
400,,2,,,6.46,38,0,,9,,,,,,,3,,1,21
400,,2,,,8.18,38,0,,11,,,,,,,3,,1,18
400,,2,,,6.68,38,1,,15,,,,,,,3,,1,2
400,,2,,,8.87,38,1,,9,,,,,,,3,,1,24
400,,2,,,8.76,38,0,,10,,,,,,,3,,1,24
400,,2,,,7.62,38,0,,13,,,,,,,3,,1,18
400,,2,,,8.54,38,1,,13,,,,,,,3,,1,24
400,,2,,,9.51,38,1,,8,,,,,,,3,,1,24
400,,2,,,8.12,38,1,,13,,,,,,,3,,1,18
400,,2,,,7.95,38,1,,11,,,,,,,3,,1,18
400,,2,,,9.83,21,0,,11,,,,,,,3,,1,24
400,,2,,,8.62,21,0,,13,,,,,,,3,,1,24
400,,2,,,8.54,21,1,,14,,,,,,,3,,1,24
400,,2,,,8.08,21,1,,6,,,,,,,3,,1,18
400,,2,,,7.67,21,1,,12,,,,,,,3,,1,18
400,,2,,,7.18,21,0,,9,,,,,,,3,,1,2
400,,2,,,7.85,21,0,,8,,,,,,,3,,1,18
400,,2,,,6.78,21,1,,10,,,,,,,3,,1,2
400,,2,,,9.94,21,0,,8,,,,,,,3,,1,24
400,,2,,,8.72,21,1,,15,,,,,,,3,,1,24
400,,2,,,7.85,21,1,,15,,,,,,,3,,1,18
400,,2,,,6.73,21,0,,8,,,,,,,3,,1,2
400,,2,,,6.11,21,0,,14,,,,,,,3,,1,21
400,,2,,,7.77,21,0,,15,,,,,,,3,,1,18
400,,2,,,6.53,21,1,,11,,,,,,,3,,1,2
400,,2,,,9.93,21,1,,12,,,,,,,3,,1,24
400,,2,,,9.11,21,0,,9,,,,,,,3,,1,24
400,,2,,,9.11,21,0,,15,,,,,,,3,,1,24
400,,2,,,8.64,21,0,,8,,,,,,,3,,1,24
400,,2,,,9.22,21,1,,10,,,,,,,3,,1,24
400,,2,,,8.51,21,1,,7,,,,,,,3,,1,24
400,,2,,,8.45,21,1,,10,,,,,,,3,,1,18
400,,2,,,9.82,21,0,,13,,,,,,,3,,1,24
400,,2,,,6.21,21,0,,10,,,,,,,3,,1,21
400,,2,,,7.89,21,0,,10,,,,,,,3,,1,18
400,,2,,,9.84,21,0,,14,,,,,,,3,,1,24
400,,2,,,9.24,21,0,,7,,,,,,,3,,1,24
400,,2,,,8.28,21,0,,8,,,,,,,3,,1,18
400,,2,,,6.1,21,1,,10,,,,,,,3,,1,21
400,,2,,,8.72,21,0,,12,,,,,,,3,,1,24
400,,2,,,9.14,21,0,,11,,,,,,,3,,1,24
400,,2,,,8.3,21,1,,10,,,,,,,3,,1,18
400,,2,,,7.55,21,1,,13,,,,,,,3,,1,18
400,,2,,,7.27,21,1,,11,,,,,,,3,,1,2
400,,2,,,7.67,21,1,,13,,,,,,,3,,1,18
400,,2,,,7.49,21,1,,7,,,,,,,3,,1,2
400,,2,,,6.44,21,0,,13,,,,,,,3,,1,21
400,,2,,,7.71,21,0,,10,,,,,,,3,,1,18
400,,2,,,9.3,21,1,,7,,,,,,,3,,1,24
400,,2,,,7.54,21,1,,13,,,,,,,3,,1,18
400,,2,,,7.94,21,0,,9,,,,,,,3,,1,18
400,,2,,,6.48,21,0,,6,,,,,,,3,,1,21
400,,2,,,8.51,21,1,,12,,,,,,,3,,1,24
400,,2,,,9.62,21,0,,8,,,,,,,3,,1,24
400,,2,,,6.5,21,1,,7,,,,,,,3,,1,21
400,,2,,,8.97,21,1,,8,,,,,,,3,,1,24
400,,2,,,9.94,21,1,,6,,,,,,,3,,1,24
400,,2,,,6.74,21,1,,14,,,,,,,3,,1,2
400,,2,,,8.95,21,0,,6,,,,,,,3,,1,24
400,,2,,,7.53,21,1,,8,,,,,,,3,,1,18
400,,2,,,9.54,37,1,,6,,,,,,,3,,1,24
400,,2,,,8.1,37,0,,8,,,,,,,3,,1,18
400,,2,,,7.21,37,1,,7,,,,,,,3,,1,2
400,,2,,,6.62,37,0,,10,,,,,,,3,,1,2
400,,2,,,7.19,37,1,,13,,,,,,,3,,1,2
400,,2,,,6.78,37,0,,6,,,,,,,3,,1,2
400,,2,,,8.24,37,0,,7,,,,,,,3,,1,18
400,,2,,,6.15,37,0,,10,,,,,,,3,,1,21
400,,2,,,6.92,37,1,,14,,,,,,,3,,1,2
400,,2,,,6.37,37,0,,7,,,,,,,3,,1,21
400,,2,,,8.5,37,0,,13,,,,,,,3,,1,18
400,,2,,,7.02,37,1,,10,,,,,,,3,,1,2
400,,2,,,7.74,37,1,,11,,,,,,,3,,1,18
400,,2,,,6.09,37,0,,6,,,,,,,3,,1,21
400,,2,,,6.63,37,1,,12,,,,,,,3,,1,2
400,,2,,,8.46,37,0,,6,,,,,,,3,,1,18
400,,2,,,7.67,37,0,,15,,,,,,,3,,1,18
400,,2,,,8.99,37,1,,15,,,,,,,3,,1,24
400,,2,,,6.28,37,0,,6,,,,,,,3,,1,21
400,,2,,,8.8,37,0,,10,,,,,,,3,,1,24
400,,2,,,8.95,37,1,,7,,,,,,,3,,1,24
400,,2,,,9.8,37,0,,7,,,,,,,3,,1,24
400,,2,,,9.12,37,1,,8,,,,,,,3,,1,24
400,,2,,,8.54,37,1,,12,,,,,,,3,,1,24
400,,2,,,7.8,37,0,,12,,,,,,,3,,1,18
400,,2,,,7.37,37,1,,6,,,,,,,3,,1,2
400,,2,,,9.26,37,0,,12,,,,,,,3,,1,24
400,,2,,,7.77,37,0,,12,,,,,,,3,,1,18
400,,2,,,9.81,37,1,,15,,,,,,,3,,1,24
400,,2,,,9.73,37,1,,13,,,,,,,3,,1,24
400,,2,,,9.8,37,1,,9,,,,,,,3,,1,24
400,,2,,,6.97,37,1,,9,,,,,,,3,,1,2
400,,2,,,7.04,37,1,,15,,,,,,,3,,1,2
400,,2,,,9.53,37,0,,12,,,,,,,3,,1,24
400,,2,,,6.21,37,0,,10,,,,,,,3,,1,21
400,,2,,,9.6,37,1,,15,,,,,,,3,,1,24
400,,2,,,9.44,37,1,,7,,,,,,,3,,1,24
400,,2,,,7.43,37,0,,12,,,,,,,3,,1,2
400,,2,,,8.39,37,0,,8,,,,,,,3,,1,18
400,,2,,,7.81,37,1,,15,,,,,,,3,,1,18
400,,2,,,6.16,37,1,,12,,,,,,,3,,1,21
400,,2,,,8.92,37,1,,12,,,,,,,3,,1,24
400,,2,,,8.65,37,0,,11,,,,,,,3,,1,24
400,,2,,,9.97,37,0,,11,,,,,,,3,,1,24
400,,2,,,8.33,37,0,,6,,,,,,,3,,1,18
400,,2,,,9.28,37,1,,8,,,,,,,3,,1,24
400,,2,,,6.78,37,0,,13,,,,,,,3,,1,2
400,,2,,,8.98,37,1,,15,,,,,,,3,,1,24
400,,2,,,9.11,37,0,,12,,,,,,,3,,1,24
400,,2,,,8.21,37,0,,9,,,,,,,3,,1,18
400,,2,,,6.73,25,1,,10,,,,,,,3,,1,25
400,,2,,,7.44,25,0,,15,,,,,,,3,,1,25
400,,2,,,7.57,25,0,,15,,,,,,,3,,1,5
400,,2,,,7.47,25,1,,14,,,,,,,3,,1,25
400,,2,,,9.89,25,0,,12,,,,,,,3,,1,27
400,,2,,,6.06,25,1,,9,,,,,,,3,,1,11
400,,2,,,6.08,25,0,,6,,,,,,,3,,1,11
400,,2,,,7.01,25,1,,10,,,,,,,3,,1,25
400,,2,,,7.97,25,1,,7,,,,,,,3,,1,5
400,,2,,,7.89,25,1,,6,,,,,,,3,,1,5
400,,2,,,7.54,25,0,,10,,,,,,,3,,1,5
400,,2,,,9.6,25,1,,12,,,,,,,3,,1,27
400,,2,,,9.0,25,0,,6,,,,,,,3,,1,27
400,,2,,,6.61,25,1,,14,,,,,,,3,,1,25
400,,2,,,9.22,25,1,,10,,,,,,,3,,1,27
400,,2,,,7.17,25,0,,8,,,,,,,3,,1,25
400,,2,,,6.45,25,1,,13,,,,,,,3,,1,11
400,,2,,,7.07,25,0,,8,,,,,,,3,,1,25
400,,2,,,7.42,25,0,,8,,,,,,,3,,1,25
400,,2,,,8.45,25,0,,10,,,,,,,3,,1,5
400,,2,,,8.14,25,0,,9,,,,,,,3,,1,5
400,,2,,,8.8,25,0,,6,,,,,,,3,,1,27
400,,2,,,9.13,25,0,,11,,,,,,,3,,1,27
400,,2,,,8.09,25,0,,7,,,,,,,3,,1,5
400,,2,,,6.01,25,1,,12,,,,,,,3,,1,11
400,,2,,,9.34,25,1,,9,,,,,,,3,,1,27
400,,2,,,6.09,25,1,,12,,,,,,,3,,1,11
400,,2,,,7.1,25,1,,6,,,,,,,3,,1,25
400,,2,,,7.11,25,1,,13,,,,,,,3,,1,25
400,,2,,,8.24,25,0,,8,,,,,,,3,,1,5
400,,2,,,8.9,25,0,,12,,,,,,,3,,1,27
400,,2,,,7.89,25,0,,13,,,,,,,3,,1,5
400,,2,,,7.05,25,0,,6,,,,,,,3,,1,25
400,,2,,,6.45,25,1,,14,,,,,,,3,,1,11
400,,2,,,9.1,25,1,,11,,,,,,,3,,1,27
400,,2,,,8.05,25,0,,9,,,,,,,3,,1,5
400,,2,,,7.69,25,1,,6,,,,,,,3,,1,5
400,,2,,,6.17,25,0,,8,,,,,,,3,,1,11
400,,2,,,9.52,25,0,,12,,,,,,,3,,1,27
400,,2,,,9.11,25,0,,14,,,,,,,3,,1,27
400,,2,,,6.11,25,1,,15,,,,,,,3,,1,11
400,,2,,,8.94,25,0,,10,,,,,,,3,,1,27
400,,2,,,6.27,25,1,,11,,,,,,,3,,1,11
400,,2,,,8.73,25,1,,13,,,,,,,3,,1,27
400,,2,,,8.48,25,1,,8,,,,,,,3,,1,5
400,,2,,,7.76,25,1,,8,,,,,,,3,,1,5
400,,2,,,9.69,25,1,,14,,,,,,,3,,1,27
400,,2,,,6.3,25,0,,13,,,,,,,3,,1,11
400,,2,,,9.86,25,1,,12,,,,,,,3,,1,27
400,,2,,,9.96,25,1,,12,,,,,,,3,,1,27
400,,2,,,9.87,32,1,,7,,,,,,,3,,1,27
400,,2,,,7.61,32,1,,12,,,,,,,3,,1,5
400,,2,,,6.01,32,0,,14,,,,,,,3,,1,11
400,,2,,,9.55,32,1,,10,,,,,,,3,,1,27
400,,2,,,8.58,32,1,,7,,,,,,,3,,1,27
400,,2,,,6.54,32,0,,10,,,,,,,3,,1,25
400,,2,,,7.98,32,0,,13,,,,,,,3,,1,5
400,,2,,,9.98,32,0,,9,,,,,,,3,,1,27
400,,2,,,8.51,32,1,,10,,,,,,,3,,1,27
400,,2,,,9.66,32,0,,11,,,,,,,3,,1,27
400,,2,,,8.68,32,0,,14,,,,,,,3,,1,27
400,,2,,,6.39,32,0,,13,,,,,,,3,,1,11
400,,2,,,6.62,32,0,,10,,,,,,,3,,1,25
400,,2,,,7.43,32,1,,13,,,,,,,3,,1,25
400,,2,,,7.32,32,0,,8,,,,,,,3,,1,25
400,,2,,,8.24,32,0,,7,,,,,,,3,,1,5
400,,2,,,7.75,32,1,,7,,,,,,,3,,1,5
400,,2,,,8.49,32,1,,11,,,,,,,3,,1,5
400,,2,,,6.9,32,1,,14,,,,,,,3,,1,25
400,,2,,,8.86,32,0,,10,,,,,,,3,,1,27
400,,2,,,6.26,32,0,,6,,,,,,,3,,1,11
400,,2,,,6.99,32,1,,8,,,,,,,3,,1,25
400,,2,,,9.85,32,1,,12,,,,,,,3,,1,27
400,,2,,,7.1,32,0,,13,,,,,,,3,,1,25
400,,2,,,9.49,32,1,,14,,,,,,,3,,1,27
400,,2,,,8.45,32,0,,15,,,,,,,3,,1,5
400,,2,,,7.83,32,1,,13,,,,,,,3,,1,5
400,,2,,,9.06,32,1,,13,,,,,,,3,,1,27
400,,2,,,8.7,32,0,,13,,,,,,,3,,1,27
400,,2,,,8.28,32,1,,7,,,,,,,3,,1,5
400,,2,,,9.53,32,1,,11,,,,,,,3,,1,27
400,,2,,,8.21,32,0,,15,,,,,,,3,,1,5
400,,2,,,8.55,32,1,,10,,,,,,,3,,1,27
400,,2,,,6.07,32,1,,13,,,,,,,3,,1,11
400,,2,,,9.43,32,0,,11,,,,,,,3,,1,27
400,,2,,,6.28,32,0,,14,,,,,,,3,,1,11
400,,2,,,6.15,32,0,,8,,,,,,,3,,1,11
400,,2,,,8.85,32,0,,13,,,,,,,3,,1,27
400,,2,,,8.84,32,0,,7,,,,,,,3,,1,27
400,,2,,,7.93,32,0,,10,,,,,,,3,,1,5
400,,2,,,7.52,32,1,,7,,,,,,,3,,1,5
400,,2,,,7.28,32,0,,7,,,,,,,3,,1,25
400,,2,,,7.95,32,1,,13,,,,,,,3,,1,5
400,,2,,,7.24,32,1,,6,,,,,,,3,,1,25
400,,2,,,8.45,32,0,,8,,,,,,,3,,1,5
400,,2,,,6.35,32,0,,15,,,,,,,3,,1,11
400,,2,,,8.61,32,1,,7,,,,,,,3,,1,27
400,,2,,,6.37,32,0,,6,,,,,,,3,,1,11
400,,2,,,7.14,32,1,,8,,,,,,,3,,1,25
400,,2,,,6.51,32,0,,12,,,,,,,3,,1,25
400,,2,,,9.57,60,1,,10,,,,,,,3,,1,27
400,,2,,,6.47,60,1,,8,,,,,,,3,,1,11
400,,2,,,8.4,60,0,,13,,,,,,,3,,1,5
400,,2,,,6.35,60,1,,9,,,,,,,3,,1,11
400,,2,,,7.02,60,0,,12,,,,,,,3,,1,25
400,,2,,,7.39,60,0,,10,,,,,,,3,,1,25
400,,2,,,6.76,60,1,,9,,,,,,,3,,1,25
400,,2,,,9.64,60,0,,13,,,,,,,3,,1,27
400,,2,,,9.6,60,0,,15,,,,,,,3,,1,27
400,,2,,,7.64,60,0,,8,,,,,,,3,,1,5
400,,2,,,8.27,60,0,,10,,,,,,,3,,1,5
400,,2,,,9.97,60,1,,9,,,,,,,3,,1,27
400,,2,,,9.38,60,1,,13,,,,,,,3,,1,27
400,,2,,,9.44,60,1,,7,,,,,,,3,,1,27
400,,2,,,7.82,60,0,,6,,,,,,,3,,1,5
400,,2,,,6.72,60,0,,12,,,,,,,3,,1,25
400,,2,,,9.97,60,0,,12,,,,,,,3,,1,27
400,,2,,,8.76,60,0,,11,,,,,,,3,,1,27
400,,2,,,7.31,60,0,,9,,,,,,,3,,1,25
400,,2,,,9.12,60,1,,7,,,,,,,3,,1,27
400,,2,,,6.32,60,0,,7,,,,,,,3,,1,11
400,,2,,,9.45,60,1,,14,,,,,,,3,,1,27
400,,2,,,9.9,60,0,,13,,,,,,,3,,1,27
400,,2,,,6.93,60,1,,9,,,,,,,3,,1,25
400,,2,,,9.21,60,1,,13,,,,,,,3,,1,27
400,,2,,,7.53,60,0,,14,,,,,,,3,,1,5
400,,2,,,7.88,60,1,,9,,,,,,,3,,1,5
400,,2,,,6.66,60,0,,13,,,,,,,3,,1,25
400,,2,,,6.09,60,0,,8,,,,,,,3,,1,11
400,,2,,,6.67,60,0,,13,,,,,,,3,,1,25
400,,2,,,7.75,60,0,,11,,,,,,,3,,1,5
400,,2,,,8.18,60,1,,6,,,,,,,3,,1,5
400,,2,,,8.16,60,0,,15,,,,,,,3,,1,5
400,,2,,,7.98,60,1,,10,,,,,,,3,,1,5
400,,2,,,7.96,60,0,,6,,,,,,,3,,1,5
400,,2,,,6.13,60,1,,12,,,,,,,3,,1,11
400,,2,,,6.61,60,1,,13,,,,,,,3,,1,25
400,,2,,,6.97,60,1,,13,,,,,,,3,,1,25
400,,2,,,6.69,60,1,,9,,,,,,,3,,1,25
400,,2,,,6.69,60,1,,15,,,,,,,3,,1,25
400,,2,,,6.98,60,1,,9,,,,,,,3,,1,25
400,,2,,,8.86,60,1,,10,,,,,,,3,,1,27
400,,2,,,8.77,60,0,,7,,,,,,,3,,1,27
400,,2,,,9.06,60,0,,8,,,,,,,3,,1,27
400,,2,,,9.19,60,1,,11,,,,,,,3,,1,27
400,,2,,,9.37,60,0,,9,,,,,,,3,,1,27
400,,2,,,6.94,60,1,,6,,,,,,,3,,1,25
400,,2,,,7.2,60,0,,9,,,,,,,3,,1,25
400,,2,,,7.3,60,1,,10,,,,,,,3,,1,25
400,,2,,,7.0,60,0,,15,,,,,,,3,,1,25
400,,2,,,9.58,23,1,,13,,,,,,,3,,1,3
400,,2,,,8.9,23,1,,15,,,,,,,3,,1,3
400,,2,,,8.61,23,1,,9,,,,,,,3,,1,3
400,,2,,,6.21,23,0,,9,,,,,,,3,,1,22
400,,2,,,8.87,23,1,,6,,,,,,,3,,1,3
400,,2,,,7.38,23,1,,11,,,,,,,3,,1,13
400,,2,,,7.4,23,0,,13,,,,,,,3,,1,13
400,,2,,,8.03,23,0,,12,,,,,,,3,,1,4
400,,2,,,7.47,23,0,,14,,,,,,,3,,1,13
400,,2,,,6.85,23,0,,11,,,,,,,3,,1,13
400,,2,,,9.13,23,0,,8,,,,,,,3,,1,3
400,,2,,,8.7,23,0,,13,,,,,,,3,,1,3
400,,2,,,6.69,23,0,,11,,,,,,,3,,1,13
400,,2,,,7.81,23,1,,15,,,,,,,3,,1,4
400,,2,,,6.02,23,1,,7,,,,,,,3,,1,22
400,,2,,,6.65,23,1,,11,,,,,,,3,,1,13
400,,2,,,7.38,23,1,,15,,,,,,,3,,1,13
400,,2,,,7.35,23,1,,6,,,,,,,3,,1,13
400,,2,,,9.9,23,0,,11,,,,,,,3,,1,3
400,,2,,,7.93,23,0,,12,,,,,,,3,,1,4
400,,2,,,9.49,23,1,,8,,,,,,,3,,1,3
400,,2,,,7.83,23,0,,6,,,,,,,3,,1,4
400,,2,,,7.1,23,1,,8,,,,,,,3,,1,13
400,,2,,,8.48,23,0,,6,,,,,,,3,,1,4
400,,2,,,6.06,23,1,,8,,,,,,,3,,1,22
400,,2,,,8.57,23,0,,14,,,,,,,3,,1,3
400,,2,,,6.68,23,1,,11,,,,,,,3,,1,13
400,,2,,,7.77,23,0,,7,,,,,,,3,,1,4
400,,2,,,8.01,23,0,,13,,,,,,,3,,1,4
400,,2,,,8.13,23,0,,9,,,,,,,3,,1,4
400,,2,,,6.67,23,1,,7,,,,,,,3,,1,13
400,,2,,,8.8,23,0,,7,,,,,,,3,,1,3
400,,2,,,6.22,23,1,,11,,,,,,,3,,1,22
400,,2,,,9.02,23,1,,11,,,,,,,3,,1,3
400,,2,,,9.58,23,0,,8,,,,,,,3,,1,3
400,,2,,,8.14,23,0,,13,,,,,,,3,,1,4
400,,2,,,6.11,23,0,,9,,,,,,,3,,1,22
400,,2,,,9.3,23,0,,15,,,,,,,3,,1,3
400,,2,,,8.1,23,1,,9,,,,,,,3,,1,4
400,,2,,,8.1,23,1,,6,,,,,,,3,,1,4
400,,2,,,8.41,23,0,,7,,,,,,,3,,1,4
400,,2,,,8.05,23,0,,12,,,,,,,3,,1,4
400,,2,,,9.61,23,0,,7,,,,,,,3,,1,3
400,,2,,,8.3,23,0,,8,,,,,,,3,,1,4
400,,2,,,6.35,23,1,,6,,,,,,,3,,1,22
400,,2,,,8.04,23,1,,9,,,,,,,3,,1,4
400,,2,,,6.53,23,1,,9,,,,,,,3,,1,13
400,,2,,,6.51,23,0,,14,,,,,,,3,,1,13
400,,2,,,7.42,23,0,,6,,,,,,,3,,1,13
400,,2,,,6.59,23,1,,7,,,,,,,3,,1,13
400,,2,,,8.87,24,1,,14,,,,,,,3,,1,3
400,,2,,,7.24,24,0,,14,,,,,,,3,,1,13
400,,2,,,6.55,24,1,,7,,,,,,,3,,1,13
400,,2,,,7.43,24,1,,6,,,,,,,3,,1,13
400,,2,,,8.82,24,1,,9,,,,,,,3,,1,3
400,,2,,,9.53,24,0,,9,,,,,,,3,,1,3
400,,2,,,9.97,24,1,,7,,,,,,,3,,1,3
400,,2,,,9.15,24,0,,15,,,,,,,3,,1,3
400,,2,,,9.49,24,1,,8,,,,,,,3,,1,3
400,,2,,,6.11,24,1,,13,,,,,,,3,,1,22
400,,2,,,9.81,24,1,,14,,,,,,,3,,1,3
400,,2,,,9.55,24,1,,13,,,,,,,3,,1,3
400,,2,,,8.78,24,0,,9,,,,,,,3,,1,3
400,,2,,,7.74,24,0,,15,,,,,,,3,,1,4
400,,2,,,8.94,24,1,,9,,,,,,,3,,1,3
400,,2,,,9.04,24,1,,14,,,,,,,3,,1,3
400,,2,,,6.31,24,0,,9,,,,,,,3,,1,22
400,,2,,,7.55,24,1,,10,,,,,,,3,,1,4
400,,2,,,6.05,24,1,,9,,,,,,,3,,1,22
400,,2,,,8.01,24,1,,9,,,,,,,3,,1,4
400,,2,,,9.81,24,0,,12,,,,,,,3,,1,3
400,,2,,,6.1,24,1,,10,,,,,,,3,,1,22
400,,2,,,9.58,24,1,,14,,,,,,,3,,1,3
400,,2,,,8.07,24,0,,10,,,,,,,3,,1,4
400,,2,,,9.58,24,0,,13,,,,,,,3,,1,3
400,,2,,,6.46,24,1,,15,,,,,,,3,,1,22
400,,2,,,6.18,24,0,,6,,,,,,,3,,1,22
400,,2,,,9.3,24,1,,15,,,,,,,3,,1,3
400,,2,,,7.78,24,0,,14,,,,,,,3,,1,4
400,,2,,,8.1,24,1,,7,,,,,,,3,,1,4
400,,2,,,8.34,24,1,,6,,,,,,,3,,1,4
400,,2,,,7.59,24,0,,15,,,,,,,3,,1,4
400,,2,,,6.0,24,1,,10,,,,,,,3,,1,22
400,,2,,,7.58,24,0,,7,,,,,,,3,,1,4
400,,2,,,8.93,24,1,,6,,,,,,,3,,1,3
400,,2,,,6.59,24,1,,14,,,,,,,3,,1,13
400,,2,,,8.13,24,0,,9,,,,,,,3,,1,4
400,,2,,,6.19,24,0,,13,,,,,,,3,,1,22
400,,2,,,6.8,24,1,,10,,,,,,,3,,1,13
400,,2,,,6.61,24,1,,15,,,,,,,3,,1,13
400,,2,,,6.2,24,1,,6,,,,,,,3,,1,22
400,,2,,,9.6,24,0,,11,,,,,,,3,,1,3
400,,2,,,7.84,24,0,,9,,,,,,,3,,1,4
400,,2,,,8.73,24,1,,15,,,,,,,3,,1,3
400,,2,,,7.96,24,0,,8,,,,,,,3,,1,4
400,,2,,,9.6,24,0,,7,,,,,,,3,,1,3
400,,2,,,8.41,24,1,,7,,,,,,,3,,1,4
400,,2,,,9.59,24,0,,11,,,,,,,3,,1,3
400,,2,,,8.92,24,0,,8,,,,,,,3,,1,3
400,,2,,,6.84,24,1,,12,,,,,,,3,,1,13
400,,2,,,6.06,33,0,,14,,,,,,,3,,1,22
400,,2,,,9.49,33,1,,15,,,,,,,3,,1,3
400,,2,,,8.65,33,1,,11,,,,,,,3,,1,3
400,,2,,,6.99,33,0,,11,,,,,,,3,,1,13
400,,2,,,6.98,33,0,,15,,,,,,,3,,1,13
400,,2,,,9.39,33,0,,7,,,,,,,3,,1,3
400,,2,,,8.08,33,1,,12,,,,,,,3,,1,4
400,,2,,,8.87,33,0,,15,,,,,,,3,,1,3
400,,2,,,9.82,33,0,,13,,,,,,,3,,1,3
400,,2,,,8.16,33,1,,10,,,,,,,3,,1,4
400,,2,,,6.99,33,0,,8,,,,,,,3,,1,13
400,,2,,,6.26,33,0,,11,,,,,,,3,,1,22
400,,2,,,6.05,33,0,,12,,,,,,,3,,1,22
400,,2,,,7.92,33,0,,12,,,,,,,3,,1,4
400,,2,,,7.2,33,0,,13,,,,,,,3,,1,13
400,,2,,,9.09,33,1,,9,,,,,,,3,,1,3
400,,2,,,6.66,33,1,,12,,,,,,,3,,1,13
400,,2,,,7.95,33,0,,7,,,,,,,3,,1,4
400,,2,,,8.83,33,1,,6,,,,,,,3,,1,3
400,,2,,,7.82,33,0,,12,,,,,,,3,,1,4
400,,2,,,9.86,33,0,,15,,,,,,,3,,1,3
400,,2,,,9.13,33,0,,7,,,,,,,3,,1,3
400,,2,,,7.38,33,1,,11,,,,,,,3,,1,13
